ID_SAMPLE,entity_name,latitude,longitude,elevation_new,elevation_original,diff
413,Binney2017_E2863,53.2,107.4,575,480,0.19791666666666666
414,Binney2017_E2864,53.23,107.52,591,490,0.20612244897959184
415,Binney2017_E2865,53.15,107.23,599,465,0.28817204301075267
416,Binney2017_E2889,69.05,35.04,147,90,0.6333333333333333
417,Binney2017_E2890,68.83,35.33,138,131,0.05343511450381679
418,Binney2017_E2891,68.88,34.29,214,200,0.07
419,Binney2017_E2892,68.44,35.33,166,180,0.07777777777777778
420,Binney2017_E2894,68.43,35.35,168,180,0.06666666666666667
421,Binney2017_E2895,68.41,35.29,211,180,0.17222222222222222
422,Binney2017_E2896,68.39,35.31,229,200,0.145
423,Binney2017_E2897,68.39,35.3,222,200,0.11
424,Binney2017_E2899,68.4,35.35,230,260,0.11538461538461539
425,Binney2017_E2900,69.08,35.05,104,54,0.9259259259259259
426,Binney2017_E2907,68.02,34.51,206,200,0.03
427,Binney2017_E2911,68.87,35.64,133,120,0.10833333333333334
428,Binney2017_E2912,68.82,35.41,152,160,0.05
429,Binney2017_E2913,69.08,36.01,89,74,0.20270270270270271
430,Binney2017_E2914,69.07,35.95,101,85,0.18823529411764706
431,Binney2017_E2915,69.07,35.95,101,74,0.36486486486486486
432,Binney2017_E2916,69.07,35.94,107,74,0.44594594594594594
433,Binney2017_E2917,69.02,35.86,145,82,0.7682926829268293
434,Binney2017_E2918,68.82,35.32,143,130,0.1
435,Binney2017_E2930,67.67,134.42,170,135,0.25925925925925924
436,Binney2017_E2932,64.77,174.63,74,30,1.4666666666666666
437,Binney2017_E2934,69.23,86.57,58,54,0.07407407407407407
438,Binney2017_E2942,71.17,-179.17,253,253,0
439,Binney2017_E2944,68.3,161.74,13,47,0.723404255319149
440,Binney2017_E2973,72.52,99.83,32,100,0.68
441,Binney2017_E2974,72.5,99.83,31,100,0.69
442,Binney2017_E2975,72.5,99.83,31,100,0.69
443,Binney2017_E2976,72.5,99.83,31,100,0.69
444,Binney2017_E2977,72.5,99.83,31,100,0.69
445,Binney2017_E2978,72.5,99.83,31,100,0.69
446,Binney2017_E2979,74.58,98.83,440,350,0.2571428571428571
447,Binney2017_E2980,74.58,98.83,440,65,5.769230769230769
448,Binney2017_E2981,74.58,98.83,440,50,7.8
449,Binney2017_E2982,74.58,98.83,440,70,5.285714285714286
450,Binney2017_E2983,74.58,98.83,440,50,7.8
451,Binney2017_E2984,74.58,98.83,440,50,7.8
452,Binney2017_E2985,74.58,98.83,440,60,6.333333333333333
453,Binney2017_E2986,74.58,98.83,440,50,7.8
454,Binney2017_E2987,74.58,98.83,440,60,6.333333333333333
455,Binney2017_E3004,68.68,160.29,9,46,0.8043478260869565
456,Binney2017_E3202,68.68,160.29,9,48,0.8125
457,Binney2017_E3165,70.2,87.52,109,105,0.0380952380952381
458,Binney2017_E3166,70.22,87.5,117,134,0.12686567164179105
459,Binney2017_E3167,70.2,87.54,97,89,0.0898876404494382
460,Binney2017_E3187,68.12,87.2,54,53,0.018867924528301886
461,Binney2017_E3188,64.82,175.3,45,36,0.25
462,Binney2017_E3190,71.2,-178.75,138,120,0.15
463,Binney2017_E3194,59,151.83,826,700,0.18
464,Binney2017_E3199,63.28,146.25,1313,800,0.64125
465,Binney2017_E3205,69.68,163.8,6,38,0.8421052631578947
466,Binney2017_E3206,67.74,48.72,-1,168,1.005952380952381
467,Binney2017_E3207,67.72,48.72,-1,160,1.00625
468,Binney2017_E3208,67.71,48.72,-2,160,1.0125
469,Binney2017_E3209,68.83,53.22,6,9,0.3333333333333333
470,Binney2017_E3210,68.83,53.22,6,9,0.3333333333333333
471,Binney2017_E3211,67.72,48.72,-1,160,1.00625
472,Binney2017_E3212,68.6,160.5,8,4,1
473,Binney2017_E3213,68.6,160,13,16,0.1875
474,Binney2017_E3214,71.5,-179,8,6,0.3333333333333333
475,Binney2017_E3215,71.5,180,,10,
476,Binney2017_E3216,69.3,177.5,244,255,0.043137254901960784
477,Binney2017_E3217,69.3,177.5,244,255,0.043137254901960784
478,Binney2017_E3218,69.3,177.5,244,255,0.043137254901960784
479,Binney2017_E3219,69.3,177.5,244,255,0.043137254901960784
480,Binney2017_E3220,69.3,177.5,244,255,0.043137254901960784
481,Binney2017_E3221,69.3,177.5,244,255,0.043137254901960784
482,Binney2017_E3222,69.3,177.5,244,255,0.043137254901960784
483,Binney2017_E3223,69.3,177.5,244,255,0.043137254901960784
484,Binney2017_E3224,69.3,177.5,244,255,0.043137254901960784
485,Binney2017_E3225,65.75,-172.8,47,50,0.06
486,Binney2017_E3226,65.75,-172.8,47,50,0.06
487,Binney2017_E3227,65,-175.8,175,185,0.05405405405405406
488,Binney2017_E3228,65.2,-175.7,103,128,0.1953125
489,Binney2017_E3229,65.8,-175,173,158,0.0949367088607595
490,Binney2017_E3230,65.95,-176.3,134,164,0.18292682926829268
491,Binney2017_E3231,65.9,-175.6,155,92,0.6847826086956522
492,Binney2017_E3232,65.5,-175.7,238,243,0.0205761316872428
493,Binney2017_E3233,65.7,-177.5,271,282,0.03900709219858156
494,Binney2017_E3234,65.7,-179.5,-14,-6,-1.3333333333333333
495,Binney2017_E3235,65.3,180,,2,
496,Binney2017_E3236,65.3,180,,2,
497,Binney2017_E3237,65.3,180,,2,
498,Binney2017_E3238,66.1,178.3,345,291,0.18556701030927836
499,Binney2017_E3239,65.6,-176.7,81,71,0.14084507042253522
500,Binney2017_E3294,60,151,758,743,0.020188425302826378
501,Binney2017_E3295,60,151,758,743,0.020188425302826378
502,Binney2017_E3296,60,151,758,743,0.020188425302826378
503,Binney2017_E3297,60,151,758,743,0.020188425302826378
504,Binney2017_E3298,60,151,758,743,0.020188425302826378
505,Binney2017_E3299,60,151,758,743,0.020188425302826378
506,Binney2017_E3300,60,151,758,743,0.020188425302826378
507,Binney2017_E3301,60,151,758,743,0.020188425302826378
508,Binney2017_E3302,60,151,758,743,0.020188425302826378
509,Binney2017_E3303,60,151,758,743,0.020188425302826378
510,Binney2017_E3304,60,151,758,743,0.020188425302826378
511,Binney2017_E3305,60,151,758,743,0.020188425302826378
512,Binney2017_E3306,60,151,758,743,0.020188425302826378
513,Binney2017_E3307,60,151,758,743,0.020188425302826378
514,Binney2017_E3308,60,151,758,743,0.020188425302826378
515,Binney2017_E3309,60,151,758,743,0.020188425302826378
516,Binney2017_E3310,60,151,758,743,0.020188425302826378
517,Binney2017_E3311,60,151,758,743,0.020188425302826378
518,Binney2017_E3313,60,151,758,743,0.020188425302826378
519,Binney2017_E3314,60,151,758,743,0.020188425302826378
520,Binney2017_E3315,60,151,758,743,0.020188425302826378
521,Binney2017_E3316,60,151,758,743,0.020188425302826378
522,Binney2017_E3317,60,151,758,743,0.020188425302826378
523,Binney2017_E3318,60,151,758,743,0.020188425302826378
524,Binney2017_E3319,60,151,758,743,0.020188425302826378
525,Binney2017_E3320,60,151,758,743,0.020188425302826378
526,Binney2017_E3321,60,151,758,743,0.020188425302826378
527,Binney2017_E3322,60,151,758,743,0.020188425302826378
528,Binney2017_E3323,60,151,758,743,0.020188425302826378
529,Binney2017_E3324,60,151,758,743,0.020188425302826378
530,Binney2017_E3325,60,151,758,743,0.020188425302826378
531,Binney2017_E3326,60,151,758,743,0.020188425302826378
532,Binney2017_E3327,60,151,758,743,0.020188425302826378
533,Binney2017_E3368,68.7,158.4,9,5,0.8
534,Binney2017_E3372,71.17,-179.65,225,204,0.10294117647058823
535,Binney2017_E3374,71.17,-179.75,197,822,0.7603406326034063
536,Binney2017_E3375,71.17,-179.42,206,169,0.21893491124260356
537,Binney2017_E3376,71.17,-179.42,206,169,0.21893491124260356
538,Binney2017_E3377,71.17,-179.42,206,169,0.21893491124260356
539,Binney2017_E3378,71.17,-179.17,253,253,0
540,Binney2017_E3380,71.2,-178.7,180,215,0.16279069767441862
541,Binney2017_E3381,67.75,-178.83,358,280,0.2785714285714286
542,Binney2017_E3382,63.42,176.55,109,103,0.05825242718446602
543,Binney2017_E3383,63.17,176.75,226,121,0.8677685950413223
544,Binney2017_E3384,62.17,149.5,996,822,0.2116788321167883
545,Binney2017_E3385,62.17,149.5,996,870,0.14482758620689656
546,Binney2017_E3386,62.08,149,1189,1040,0.14326923076923076
547,Binney2017_E3387,62.1,149,1108,1053,0.052231718898385564
548,Binney2017_E3388,60.75,151.88,929,810,0.1469135802469136
549,Binney2017_E3389,59.85,150.62,188,115,0.6347826086956522
550,Binney2017_E3390,59.55,151.83,87,95,0.08421052631578947
551,Binney2017_E3391,59.75,149.92,-27,3,10
552,Binney2017_E3392,62.17,149.5,996,820,0.2146341463414634
553,Binney2017_E3393,62.17,149.5,996,870,0.14482758620689656
554,Binney2017_E3394,60.75,151.88,929,810,0.1469135802469136
555,Binney2017_E3395,60.75,151.88,929,810,0.1469135802469136
556,Binney2017_E3396,60.75,151.88,929,810,0.1469135802469136
557,Binney2017_E3397,60.12,151,396,400,0.01
558,Binney2017_E3398,60.32,151.15,799,850,0.06
559,Binney2017_E3399,61.02,151.72,879,980,0.10306122448979592
560,Binney2017_E3400,61.17,152.08,1001,870,0.15057471264367817
561,Binney2017_E3401,61.12,152.27,949,810,0.17160493827160495
562,Binney2017_E3402,61.13,152.33,800,750,0.06666666666666667
563,Binney2017_E3403,63.38,147.65,973,969,0.0041279669762641896
564,Binney2017_E3404,63.32,147.63,852,850,0.002352941176470588
565,Binney2017_E3405,64.18,148.2,1327,850,0.5611764705882353
566,Binney2017_E3406,64.3,144.93,790,700,0.12857142857142856
567,Binney2017_E3407,64.3,144.9,747,700,0.06714285714285714
568,Binney2017_E3408,64.5,143.78,619,550,0.12545454545454546
569,Binney2017_E3409,64.75,141.12,745,800,0.06875
570,Binney2017_E3410,64.22,145.16,710,800,0.1125
571,Binney2017_E3411,67.5,172.08,495,490,0.01020408163265306
572,Binney2017_E3412,67.5,172.08,495,490,0.01020408163265306
573,Binney2017_E3413,67.5,172.08,495,490,0.01020408163265306
574,Binney2017_E3415,71.87,127.07,11,40,0.725
575,Binney2017_E3419,64.98,142.63,1567,500,2.134
576,Binney2017_E3423,72.19,99.6,46,100,0.54
577,Binney2017_E3424,73.39,99.71,113,100,0.13
578,Binney2017_E3426,74.33,100,6,16,0.625
579,Binney2017_E3427,74.33,100,6,16,0.625
580,Binney2017_E3428,74.34,100,6,16,0.625
581,Binney2017_E3444,69.53,90.2,241,45,4.355555555555555
582,Binney2017_E3445,71.5,128.87,56,69,0.18840579710144928
583,Binney2017_E3446,71.52,128.86,24,21,0.14285714285714285
584,Binney2017_E3448,71.5,128.89,63,71,0.11267605633802817
585,Binney2017_E3449,71.5,128.88,63,71,0.11267605633802817
586,Binney2017_E3450,71.5,128.86,55,69,0.2028985507246377
587,Binney2017_E3451,71.87,127.07,11,15,0.26666666666666666
588,Binney2017_E3453,71.9,127.02,3,3,0
589,Binney2017_E3455,71.87,127.04,15,21,0.2857142857142857
590,Binney2017_E3456,71.87,127.04,15,21,0.2857142857142857
591,Binney2017_E3457,71.87,127.05,12,18,0.3333333333333333
592,Binney2017_E3460,69.39,125.14,53,50,0.06
593,Binney2017_E3461,69.39,125.13,55,50,0.1
594,Binney2017_E3462,69.39,125.13,55,50,0.1
595,Binney2017_E3467,69.04,124.22,96,88,0.09090909090909091
596,Binney2017_E3469,70.68,125.87,161,174,0.07471264367816093
597,Binney2017_E3471,70.75,136.27,18,10,0.8
598,Binney2017_E3472,70.75,136.27,18,10,0.8
599,Binney2017_E3473,70.75,136.27,18,10,0.8
600,Binney2017_E3474,70.75,136.27,18,10,0.8
601,Binney2017_E3475,70.75,136.27,18,10,0.8
602,Binney2017_E3476,70.75,136.27,18,5,2.6
603,Binney2017_E3477,70.97,136.53,12,5,1.4
604,Binney2017_E3478,70.83,136.53,18,5,2.6
605,Binney2017_E3479,71.15,136,14,5,1.8
606,Binney2017_E3480,71.15,136,14,5,1.8
607,Binney2017_E3481,71.15,136,14,5,1.8
608,Binney2017_E3482,71.15,136,14,5,1.8
609,Binney2017_E3483,70,135.75,75,100,0.25
610,Binney2017_E3484,67.75,134.58,211,180,0.17222222222222222
611,Binney2017_E3485,67.75,134.58,211,180,0.17222222222222222
612,Binney2017_E3486,67.78,134.75,131,180,0.2722222222222222
613,Binney2017_E3487,67.78,134.92,357,190,0.8789473684210526
614,Binney2017_E3488,67.67,134.83,191,190,0.005263157894736842
615,Binney2017_E3489,67.5,134.83,317,200,0.585
616,Binney2017_E3490,67.83,134.87,303,200,0.515
617,Binney2017_E3491,67.58,135.58,148,200,0.26
618,Binney2017_E3492,67.67,135.42,205,200,0.025
619,Binney2017_E3493,67.92,135.58,525,200,1.625
620,Binney2017_E3494,67.33,134.75,572,220,1.6
621,Binney2017_E3495,67.67,134.5,137,190,0.2789473684210526
622,Binney2017_E3496,67.62,134.67,221,220,0.004545454545454545
623,Binney2017_E3497,67.75,134.75,134,220,0.39090909090909093
624,Binney2017_E3498,67.75,135,380,200,0.9
625,Binney2017_E3499,67.98,135.17,662,200,2.31
626,Binney2017_E3500,67.5,134.83,317,220,0.4409090909090909
627,Binney2017_E3501,67.72,135.58,139,200,0.305
628,Binney2017_E3502,67.92,135.42,133,220,0.39545454545454545
629,Binney2017_E3503,66.5,136.5,479,250,0.916
630,Binney2017_E3504,64,125,103,120,0.14166666666666666
631,Binney2017_E3505,64,125,103,120,0.14166666666666666
632,Binney2017_E3506,64,125,103,120,0.14166666666666666
633,Binney2017_E3507,64,125,103,120,0.14166666666666666
634,Binney2017_E3508,67.75,135,380,150,1.5333333333333334
635,Binney2017_E3509,67.75,135,380,150,1.5333333333333334
636,Binney2017_E3510,64.67,141.67,1063,600,0.7716666666666666
637,Binney2017_E3511,64.67,143.17,1239,600,1.065
638,Binney2017_E3512,59.5,150.75,239,150,0.5933333333333334
639,Binney2017_E3513,59.92,150.75,202,300,0.32666666666666666
640,Binney2017_E3514,65.5,151,55,100,0.45
641,Binney2017_E3515,69,161.33,6,50,0.88
642,Binney2017_E3516,60.17,151.33,811,500,0.622
643,Binney2017_E3517,59.5,150.75,239,150,0.5933333333333334
644,Binney2017_E3518,62.67,147.5,884,500,0.768
645,Binney2017_E3519,60.17,151.33,811,1060,0.2349056603773585
646,Binney2017_E3520,65.5,151,55,100,0.45
647,Binney2017_E3521,64.67,141.67,1063,400,1.6575
648,Binney2017_E3522,64.67,141.67,1063,400,1.6575
649,Binney2017_E3523,59.5,150.75,239,200,0.195
650,Binney2017_E3524,60,150.17,350,300,0.16666666666666666
651,Binney2017_E3525,62.67,147.5,884,600,0.47333333333333333
652,Binney2017_E3526,60,150.17,350,300,0.16666666666666666
653,Binney2017_E3527,69,161.33,6,50,0.88
654,Binney2017_E3528,65.5,151,55,100,0.45
655,Binney2017_E3529,64.75,141.75,984,500,0.968
656,Binney2017_E3530,67.75,135,380,150,1.5333333333333334
657,Binney2017_E3531,62.67,147.5,884,500,0.768
658,Binney2017_E3532,62.67,147.5,884,400,1.21
659,Binney2017_E3533,69.5,173,140,70,1
660,Binney2017_E3534,69.5,173,140,70,1
661,Binney2017_E3535,69.75,173.33,21,50,0.58
662,Binney2017_E3536,66,180,,100,
663,Binney2017_E3537,63.5,118.5,131,150,0.12666666666666668
664,Binney2017_E3538,62.25,117.5,170,150,0.13333333333333333
665,Binney2017_E3539,62.25,117.5,170,150,0.13333333333333333
666,Binney2017_E3540,63.5,128.75,56,250,0.776
667,Binney2017_E3541,62.25,129.5,227,250,0.092
668,Binney2017_E3542,62.25,129.5,227,250,0.092
669,Binney2017_E3543,63.5,128.75,56,250,0.776
670,Binney2017_E3544,62,129.33,261,200,0.305
671,Binney2017_E3545,62,129.33,261,200,0.305
672,Binney2017_E3546,62,129.33,261,200,0.305
673,Binney2017_E3547,63.5,128.75,56,250,0.776
674,Binney2017_E3548,62.42,129.5,222,250,0.112
675,Binney2017_E3549,62,129.33,261,200,0.305
676,Binney2017_E3550,62,129.33,261,200,0.305
677,Binney2017_E3551,62,132.17,190,200,0.05
678,Binney2017_E3552,62,132.17,190,200,0.05
679,Binney2017_E3553,62,132.17,190,200,0.05
680,Binney2017_E3554,62,132.17,190,200,0.05
681,Binney2017_E3555,62,132.17,190,200,0.05
682,Binney2017_E3556,62.25,133.5,182,150,0.21333333333333335
683,Binney2017_E3557,62.25,133.5,182,150,0.21333333333333335
684,Binney2017_E3558,63.33,129,107,200,0.465
685,Binney2017_E3559,63.33,129,107,200,0.465
686,Binney2017_E3560,63.33,129,107,200,0.465
687,Binney2017_E3561,63.33,129,107,200,0.465
688,Binney2017_E3562,63.33,129,107,200,0.465
689,Binney2017_E3563,63,127.5,177,150,0.18
690,Binney2017_E3564,63,127.5,177,150,0.18
691,Binney2017_E3565,63,127.5,177,150,0.18
692,Binney2017_E3566,63,127.5,177,150,0.18
693,Binney2017_E3567,61.98,129.37,218,200,0.09
694,Binney2017_E3568,71.05,135.23,30,15,1
695,Binney2017_E3569,63.72,121.62,110,150,0.26666666666666666
696,Binney2017_E3570,63.67,123.25,119,20,4.95
697,Binney2017_E3571,61.98,129.37,218,200,0.09
698,Binney2017_E3572,61.3,129.55,247,260,0.05
699,Binney2017_E3573,64.83,120.97,200,160,0.25
700,Binney2017_E3574,63.67,123.25,119,120,0.008333333333333333
701,Binney2017_E3579,69.3,86.52,16,18,0.1111111111111111
702,Binney2017_E3580,69.32,86.5,19,19,0
703,Binney2017_E3581,69.3,86.54,19,19,0
704,Binney2017_E3582,69.34,86.5,19,19,0
705,Binney2017_E3583,69.2,86.5,79,80,0.0125
706,Binney2017_E3584,69.2,86.52,89,87,0.022988505747126436
707,Binney2017_E3585,69.22,86.5,79,74,0.06756756756756757
708,Binney2017_E3586,69.2,86.54,99,99,0
709,Binney2017_E3587,69.24,86.5,67,70,0.04285714285714286
710,Binney2017_E3588,69.2,86.56,102,108,0.05555555555555555
711,Binney2017_E3589,69.26,86.5,27,17,0.5882352941176471
712,Binney2017_E3590,69.2,86.58,105,109,0.03669724770642202
713,Binney2017_E3591,69.3,88.5,49,48,0.020833333333333332
714,Binney2017_E3592,69.3,88.52,49,47,0.0425531914893617
715,Binney2017_E3593,69.32,88.5,48,43,0.11627906976744186
716,Binney2017_E3594,69.3,88.54,45,48,0.0625
717,Binney2017_E3595,69.34,88.5,38,48,0.20833333333333334
718,Binney2017_E3596,68.1,87.2,39,30,0.3
719,Binney2017_E3597,68.1,87.22,41,31,0.3225806451612903
720,Binney2017_E3604,62.33,150.77,313,340,0.07941176470588235
721,Binney2017_E3605,60.3,152.31,897,480,0.86875
722,Binney2017_E3607,59,151.83,826,700,0.18
723,Binney2017_E3608,59.02,151.85,610,580,0.05172413793103448
724,Binney2017_E3609,64.78,175.52,30,32,0.0625
725,Binney2017_E3611,64.83,175.25,45,36,0.25
726,Binney2017_E3613,64.5,177.17,41,55,0.2545454545454545
727,Binney2017_E3614,59.57,150.65,171,309,0.44660194174757284
728,Binney2017_E3623,70.67,156.75,17,7,1.4285714285714286
729,Binney2017_E3718,67.68,33.28,256,360,0.28888888888888886
730,Binney2017_E4282,71.17,-179,409,7,57.42857142857143
731,Blyakharchuk_a1,50.2694444444444,95.011875,1228,1380,0.11014492753623188
732,Blyakharchuk_a2,50.2694444444444,95.011875,1228,1380,0.11014492753623188
733,Blyakharchuk_a3,50.2694444444444,95.011875,1228,1380,0.11014492753623188
734,Blyakharchuk_a4,50.2694444444444,95.011875,1228,1380,0.11014492753623188
735,Blyakharchuk_a5,50.2694444444444,95.011875,1228,1380,0.11014492753623188
736,Blyakharchuk_a6,51.3213527777778,94.8007361111111,748,752,0.005319148936170213
737,Blyakharchuk_a7,51.4044083333333,94.7195083333333,785,812,0.0332512315270936
738,Blyakharchuk_a8,50.25,89.4666666666667,2311,2413,0.042271031910484876
739,Blyakharchuk_a9,50.25,89.5833333333333,2238,2208,0.01358695652173913
740,Blyakharchuk_a10,50.2239527777778,89.3434527777778,2796,2748,0.017467248908296942
741,Blyakharchuk_a11,50.2239527777778,89.3434527777778,2796,2748,0.017467248908296942
742,Blyakharchuk_a12,50.269,89.6073694444444,2229,2208,0.009510869565217392
743,Blyakharchuk_a13,50.269,89.6073694444444,2229,2208,0.009510869565217392
744,Blyakharchuk_a14,50.2239527777778,89.3434527777778,2796,2748,0.017467248908296942
745,Blyakharchuk_a15,50.2239527777778,89.3434527777778,2796,2748,0.017467248908296942
746,Blyakharchuk_a16,50.2239527777778,89.3434527777778,2796,2748,0.017467248908296942
747,Blyakharchuk_a17,50.6177527777778,95.1816333333333,1524,1506,0.01195219123505976
748,Blyakharchuk_a18,50.6177527777778,95.1816333333333,1524,1506,0.01195219123505976
749,Blyakharchuk_a19,50.6177527777778,95.1816333333333,1524,1506,0.01195219123505976
750,Blyakharchuk_a20,50.6177527777778,95.1816333333333,1524,1506,0.01195219123505976
751,Blyakharchuk_a21,54.686536,89.439636,430,400,0.075
752,Blyakharchuk_a22,54.5340694444444,90.1497583333333,352,390,0.09743589743589744
753,Blyakharchuk_a23,53.2888166666667,91.5135416666667,292,292,0
754,Blyakharchuk_a24,54.4927722222222,90.4243388888889,391,388,0.007731958762886598
755,Blyakharchuk_a25,54.4927722222222,90.4243388888889,391,388,0.007731958762886598
756,Blyakharchuk_a26,54.5340694444444,90.1497583333333,352,390,0.09743589743589744
757,Blyakharchuk_a27,54.6133638888889,89.777,424,408,0.0392156862745098
758,Blyakharchuk_a28,54.6133638888889,89.777,424,408,0.0392156862745098
759,Blyakharchuk_a29,52.8626361111111,93.3551055555556,1500,1299,0.15473441108545036
760,Blyakharchuk_a30,52.8030388888889,93.4260333333333,1687,1641,0.028031687995124923
761,Blyakharchuk_a31,53.6666666666667,93.9166666666667,666,1380,0.5173913043478261
762,Blyakharchuk_a32,52.4794694444444,93.4657638888889,1026,890,0.15280898876404495
763,Blyakharchuk_a33,52.4794694444444,93.4657638888889,1026,890,0.15280898876404495
764,Blyakharchuk_a34,52.4794694444444,93.4657638888889,1026,890,0.15280898876404495
765,Bunting_c1,54.37148,-0.58748,175,191,0.08376963350785341
766,Bunting_c2,54.37148,-0.58748,175,191,0.08376963350785341
767,Bunting_c3,54.37148,-0.58748,175,191,0.08376963350785341
768,Bunting_c4,54.37148,-0.58748,175,191,0.08376963350785341
769,Bunting_c5,54.37148,-0.58748,175,191,0.08376963350785341
770,Bunting_c6,54.37148,-0.58748,175,191,0.08376963350785341
771,Bunting_c7,54.37148,-0.58748,175,191,0.08376963350785341
772,Bunting_c8,54.37148,-0.58748,175,191,0.08376963350785341
