"site_name","entity_name","longitude","latitude","elevation","mi","gdd0","mat","mtco","mtwa"
"Daihai Lake_2004","Daihai Lake_2004 2",112.67,40.58,1220,0.3763979286335589,3143.240988903727,5.88451953990762,-11.580494466132528,20.83196294380327
"Dajiuhu","Dajiuhu 2",110.665,31.755,1700,1.0258283811505309,4491.012735400837,12.30414448055024,1.3537456381936785,22.808205194254498
"Dajiuhu","Dajiuhu_2013",110,31.49,1751,1.0476394709939691,4533.814498967239,12.421409586211613,1.5866688763170398,22.77503201258541
"Dalai Nuur. 23A","Dalai Nuur. 23A",92.70596,48.31775,1173,0.15257542302146046,2665.9069419400885,0.3032876641295588,-24.27428246725021,19.65647447872495
"Doroo nuur. 26A","Doroo nuur. 26A",90.66409,48.23734,2896,0.2928898059421471,836.0939712352572,-7.990300744226912,-27.20835121182169,8.703871553622413
"Ebinur Lake","Ebinur Lake",82.45,44.55,212,0.18620739113481014,3974.7556787142353,7.9837366499999565,-13.340560542788548,24.451753132122622
"EhQ","EhQ",100.74,36.56,3189,0.28834825787406293,1594.0236283815398,0.9792789365326976,-12.144529134697942,12.040076362062983
"Futian FX","Futian FX3",110.465,19.235,13,1.416192034156896,8974.736624655618,24.588319519604433,18.398509203066137,28.87711142941905
"Gantang","Gantang 1",119.03,26.77,1007,1.4006885164141178,5351.994799296963,14.662999450128664,4.693461226139267,24.159015210017085
"Gantang","Gantang 2",119.03,26.77,1007,1.4006885164141178,5351.994799296963,14.662999450128664,4.693461226139267,24.159015210017085
"Gantang","Gantang 3",119.03,26.77,1007,1.4006885164141178,5351.994799296963,14.662999450128664,4.693461226139267,24.159015210017085
"Gashuun Nuur. 15B","Gashuun Nuur. 15B",95.33997,48.4841,1609,0.24817501909931414,1933.2415511021172,-3.1824866777173115,-26.169452533926624,15.724295881863037
"Gonghai Lake","Gonghai Lake 1",112.23,38.9,1860,0.4547791407543893,2493.4593214550637,3.533697409482713,-12.749739050386806,17.654010553823962
"Gonghai Lake","Gonghai Lake 10",112.23,38.9,1860,0.4547791407543893,2493.4593214550637,3.533697409482713,-12.749739050386806,17.654010553823962
"Gonghai Lake","Gonghai Lake 11",112.23,38.9,1860,0.4547791407543893,2493.4593214550637,3.533697409482713,-12.749739050386806,17.654010553823962
"Gonghai Lake","Gonghai Lake 2",112.23,38.9,1860,0.4547791407543893,2493.4593214550637,3.533697409482713,-12.749739050386806,17.654010553823962
"Gonghai Lake","Gonghai Lake 3",112.23,38.9,1860,0.4547791407543893,2493.4593214550637,3.533697409482713,-12.749739050386806,17.654010553823962
