"site.id","site.name","dataset.id","sample.id","depth","thickness","age.type","age","e.older","e.young","delta13C","lab.no","material.dated","geo.chron.type","notes","infinite","radiocarbon.method"
9601,"Mongan Bog",14124,128384,390,1,"Radiocarbon years BP",3540,60,60,,"GrN-12587","bulk density","Carbon-14",,FALSE,
9601,"Mongan Bog",14124,128385,503,1,"Radiocarbon years BP",3250,60,60,,"GrN-12588","bulk density","Carbon-14",,FALSE,
9601,"Mongan Bog",14124,128386,606,1,"Radiocarbon years BP",5420,60,60,,"GrN-12589","bulk density","Carbon-14",,FALSE,
9601,"Mongan Bog",14124,128387,736,1,"Radiocarbon years BP",7370,90,90,,"GrN-12590","buk density","Carbon-14",,FALSE,
9601,"Mongan Bog",14124,128388,845,1,"Radiocarbon years BP",9230,90,90,,"GrN-12591","bulk density","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128575,41,5,"Radiocarbon years BP",510,60,60,,"Beta-78891","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128576,144,7,"Radiocarbon years BP",1530,80,80,,"Beta-68733","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128577,224,7,"Radiocarbon years BP",1880,90,90,,"Beta-68734","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128578,287.5,9,"Radiocarbon years BP",2030,80,80,,"Beta-65094","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128579,440,6,"Radiocarbon years BP",3790,70,70,,"Beta-68735","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128580,496.5,7,"Radiocarbon years BP",4980,80,80,,"Beta-78892","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128581,552,6,"Radiocarbon years BP",5210,80,80,,"Beta-78893","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128582,630.75,7.5,"Radiocarbon years BP",6330,80,80,,"Beta-65095","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128583,791.75,8.5,"Radiocarbon years BP",8290,80,80,,"Beta-65096","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128584,856,6,"Radiocarbon years BP",9200,70,70,,"Beta-68736","bulk sediment","Carbon-14",,FALSE,
9633,"Clara Bog",14176,128585,951,6,"Radiocarbon years BP",10020,90,90,,"Beta-68737","bulk sediment","Carbon-14",,FALSE,
9638,"Liffey Head Bog",14183,128671,90,4,"Radiocarbon years BP",1160,60,60,,"Beta-124770","bulk sediment","Carbon-14",,FALSE,
9639,"All Saint's Bog",14185,128719,91,2,"Radiocarbon years BP",1030,50,50,,"Beta-124764","bulk sediment","Carbon-14",,FALSE,
9644,"Ballygisheen Bog",14193,128773,98,4,"Radiocarbon years BP",1150,60,60,,"Beta-124765","bulk sediment","Carbon-14",,FALSE,
9690,"Brackloon Lough",14273,129032,526,8,"Radiocarbon years BP",2005,45,45,,"UCD-9908","Detrital mud","Carbon-14",,FALSE,
9690,"Brackloon Lough",14273,129033,894,8,"Radiocarbon years BP",4765,45,45,,"UCD-9909","Detrital mud","Carbon-14",,FALSE,
9690,"Brackloon Lough",14273,129034,1236,8,"Radiocarbon years BP",10575,45,45,,"UCD-9910","Detrital mud","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129114,36,1,"Radiocarbon years BP",175,35,35,,"GrA-26850","Ericales leaves, wood, S.cuspidatum","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129115,40,1,"Radiocarbon years BP",295,35,35,,"GrA-28726","S. cuspidatum stems, Ericales leaves, flowers","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129116,45,1,"Radiocarbon years BP",595,35,35,,"GrA30488","Sphagnum stems, Eric. leaves, Rhynchosp. seed","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129117,50,1,"Radiocarbon years BP",795,35,35,,"GrA-28727","S. imbricatum, S. capillifolium, Erica, Rhynchopora alba seeds","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129118,63,1,"Radiocarbon years BP",970,35,35,,"GrA-28729","S. imbricatum, S. s. ACUTIFOLIA stems, Erica wood","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129119,69,1,"Radiocarbon years BP",1030,35,35,,"GrA-28713","S. imbricatum, S. capillifolium","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129120,79,1,"Radiocarbon years BP",890,35,35,,"GrA-30490","S. imbricatum leaved  branches, Ericaceae twigs","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129121,84,1,"Radiocarbon years BP",965,35,35,,"GrA-28715","S. imbricatum","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129122,89,1,"Radiocarbon years BP",1615,35,35,,"GrA-28716","S. imbricatum, Ericales leaves, flowers, wood","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129123,90,1,"Radiocarbon years BP",920,35,35,,"GrA-30463","S. imbricatum leaved branches, S. cuspidatum, Acutifolia branches, Ericaceae leaves, twigs","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129124,97,1,"Radiocarbon years BP",1150,40,40,,"GrA-26772","S.cuspidatum, Ericales leaves, bark, wood","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129125,115,1,"Radiocarbon years BP",1210,35,35,,"GrA-28717","Sphagnum stems, Ericales leaves, Rhynchospora alba seeds","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129126,122,1,"Radiocarbon years BP",1405,35,35,,"GrA-28730","S.cuspidatum stems, Erica, Rhynchospora alba seeds","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129127,146,1,"Radiocarbon years BP",1640,80,80,,"GrA-26773","Sphagnum imbricatum & S.rubellum","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129128,174,1,"Radiocarbon years BP",1910,35,35,,"GrA-30863","S. imbricatum and S. capillifolium stems","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129129,186,1,"Radiocarbon years BP",1930,35,35,,"GrA-25182","Erica, Calluna leaves, seeds, twigs, Sphagnum stems, Rhynchospora seeds","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129130,193,1,"Radiocarbon years BP",2085,40,40,,"GrA-28731","S. s. Acutifolia stems, Erica leaves, Rhynchospora alba seeds","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129131,205,1,"Radiocarbon years BP",2170,40,40,,"GrA-28745","S. fuscum, S.imbricatum, (charred) Ericales, Rh.","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129132,212,1,"Radiocarbon years BP",2205,40,40,,"GrA-28748","S.imbricatum, S. cf. capillifolium, Ericales leaves","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129133,230,1,"Radiocarbon years BP",2340,35,35,,"GrA-30864","S. imbricatum and S. Acutifolia stems","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129134,242,1,"Radiocarbon years BP",2485,40,40,,"GrA-28757","S. imbricatum","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129135,250,1,"Radiocarbon years BP",2445,40,40,,"GrA-28758","S. imbricatum, Erica flower","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129136,259,1,"Radiocarbon years BP",2460,40,40,,"GrA-28759","S. imbricatum","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129137,270,1,"Radiocarbon years BP",2515,40,40,,"GrA-28749","S. imbricatum","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129138,279,1,"Radiocarbon years BP",2740,35,35,,"GrA-26795","S. imbricatum stems","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129139,288,1,"Radiocarbon years BP",2815,40,40,,"GrA-28750","S. imbricatum","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129140,312,1,"Radiocarbon years BP",2980,40,40,,"GrA-25191","Sphagnum stems with leaves","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129141,349,1,"Radiocarbon years BP",3040,40,40,,"GrA-30853","S. imbricatum, S. capillif. stems, Erica, Calluna","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129142,376,1,"Radiocarbon years BP",3265,35,35,,"GrA-30854","Sphagnum imbricatum stems","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129143,385,1,"Radiocarbon years BP",3360,40,40,,"GrA-25190","Sphagnum stems, Calluna, Erica leaves, twigs, Rhynchospora seeds","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129144,419,1,"Radiocarbon years BP",3630,40,40,,"GrA-28760","S. rubellum/fuscum stems, capsules, Erica wood","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129145,423,1,"Radiocarbon years BP",3700,45,45,,"GrA-28762","S. cf. rubellum stems, (charred)  Erica tetralix","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129146,432,1,"Radiocarbon years BP",3825,35,35,,"GrA-26796","S. imbricatum stems","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129147,441,1,"Radiocarbon years BP",3890,40,40,,"GrA-28763","S.imbricatum, S. capillifolium stems, Erica tetralix","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129148,451,1,"Radiocarbon years BP",3855,40,40,,"GrA-28764","Erica wood, bark, (charred) leaves, S.s.Acutifolia","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129149,460,1,"Radiocarbon years BP",3935,40,40,,"GrA-30453","S. imbricatum, Acut., Aulac., Eric. leaves, twigs","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129150,468,1,"Radiocarbon years BP",4125,40,40,,"GrA-28766","S.imbricatum, S.s.Acutifolia, (charred) Ericales","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129151,475,1,"Radiocarbon years BP",4000,40,40,,"GrA-30855","Dicranum, Erica tetralix flowers and leaves","Carbon-14",,FALSE,
9691,"Ballyduff",14275,129152,508,1,"Radiocarbon years BP",4170,35,35,,"GrA-26799","Ericales leaves, flowers, twigs","Carbon-14",,FALSE,
9692,"Camillan Wood",14277,129302,34,4,"Radiocarbon years BP",1095,50,50,,"GrN-13179","sediment","Carbon-14",,FALSE,
9692,"Camillan Wood",14277,129303,83,4,"Radiocarbon years BP",3720,80,80,,"GrN-13180","sediment","Carbon-14",,FALSE,
9692,"Camillan Wood",14277,129304,140,4,"Radiocarbon years BP",5840,70,70,,"GrN-13181","sediment","Carbon-14",,FALSE,
9698,"Lough Camclaun",14288,129392,367.5,5,"Radiocarbon years BP",4060,130,130,,"SUA2805",,"Carbon-14",,FALSE,
9698,"Lough Camclaun",14288,129393,587.5,5,"Radiocarbon years BP",6570,120,120,,"SUA2806",,"Carbon-14",,FALSE,
9698,"Lough Camclaun",14288,129394,642.5,5,"Radiocarbon years BP",6530,110,110,,"SUA2807",,"Carbon-14",,FALSE,
9698,"Lough Camclaun",14288,129395,747.5,5,"Radiocarbon years BP",7500,150,150,,"SUA2808",,"Carbon-14",,FALSE,
9698,"Lough Camclaun",14288,129396,787.5,5,"Radiocarbon years BP",9500,150,150,,"SUA2809",,"Carbon-14",,FALSE,
9699,"Reenadinna Wood",14290,129479,25,4,"Radiocarbon years BP",2715,35,35,,"GrN-12572",,"Carbon-14",,FALSE,
9699,"Reenadinna Wood",14290,129480,44,4,"Radiocarbon years BP",5615,40,40,,"GrN-12573",,"Carbon-14",,FALSE,
9811,"Derrycunihy Wood",14509,130427,15,3,"Radiocarbon years BP",950,60,60,,"GrN-12567","Bulk sediment","Carbon-14",,FALSE,
9811,"Derrycunihy Wood",14509,130428,40,3,"Radiocarbon years BP",1290,60,60,,"GrN-12568","Bulk sediment","Carbon-14",,FALSE,
9811,"Derrycunihy Wood",14509,130429,60,3,"Radiocarbon years BP",2280,70,70,,"GrN-12569","Bulk sediment","Carbon-14",,FALSE,
9811,"Derrycunihy Wood",14509,130430,99,3,"Radiocarbon years BP",4850,120,120,,"GrN-12570","Bulk sediment","Carbon-14",,FALSE,
9812,"Cornaher Lough",14511,130455,405.5,4,"Radiocarbon years BP",4210,60,60,,"Beta-95516","Betula pubescens fruits and bracts","Carbon-14",,FALSE,
9812,"Cornaher Lough",14511,130456,478.5,4,"Radiocarbon years BP",5710,60,60,,"Beta-95517","Betula pubescens fruits","Carbon-14",,FALSE,
9812,"Cornaher Lough",14511,130457,532.5,4,"Radiocarbon years BP",8400,60,60,,"Beta-95518","Prunus fruit stone","Carbon-14",,FALSE,
9816,"Lough Aisling",14520,130615,200,10,"Radiocarbon years BP",4970,60,60,,"GrN-12365","bulk sediment","Carbon-14",,FALSE,
9816,"Lough Aisling",14520,130616,370,10,"Radiocarbon years BP",9620,90,90,,"GrN-12364","bulk sediment","Carbon-14",,FALSE,
9816,"Lough Aisling",14520,130617,425,10,"Radiocarbon years BP",11190,100,100,,"GrN-12363","bulk sediment","Carbon-14",,FALSE,
9816,"Lough Aisling",14520,130618,490,10,"Radiocarbon years BP",13540,120,120,,"GrN-12362","bulk sediment","Carbon-14",,FALSE,
9817,"Lough Anaffrin",14522,130681,295,10,"Radiocarbon years BP",4230,60,60,,"GrN-12647","bulk sediment","Carbon-14",,FALSE,
9817,"Lough Anaffrin",14522,130682,485,10,"Radiocarbon years BP",10530,100,100,,"GrN-12646","bulk sediment","Carbon-14",,FALSE,
9817,"Lough Anaffrin",14522,130683,510,10,"Radiocarbon years BP",11740,100,100,,"GrN-12645","bulk sediment","Carbon-14",,FALSE,
9817,"Lough Anaffrin",14522,130684,580,10,"Radiocarbon years BP",12740,110,110,,"GrN-12644","bulk sediment","Carbon-14",,FALSE,
9818,"Lough Clevala",14524,130724,10,10,"Radiocarbon years BP",1270,25,25,,"GrN-13020","bulk sediment","Carbon-14",,FALSE,
9818,"Lough Clevala",14524,130725,400,10,"Radiocarbon years BP",2100,50,50,,"GrN-13019","bulk sediment","Carbon-14",,FALSE,
9818,"Lough Clevala",14524,130726,850,10,"Radiocarbon years BP",7425,50,50,,"GrN-13018","bulk sediment","Carbon-14",,FALSE,
9818,"Lough Clevala",14524,130727,930,10,"Radiocarbon years BP",12210,70,70,,"GrN-13017","bulk sediment","Carbon-14",,FALSE,
9818,"Lough Clevala",14524,130728,995,10,"Radiocarbon years BP",13730,60,60,,"GrN-13016","bulk sediment","Carbon-14",,FALSE,
9819,"Lough Corslieve",14526,130777,10,10,"Radiocarbon years BP",2640,35,35,,"GrN-13015","bulk sediment","Carbon-14",,FALSE,
9819,"Lough Corslieve",14526,130778,275,10,"Radiocarbon years BP",4860,45,45,,"GrN-13014","bulk sediment","Carbon-14",,FALSE,
9819,"Lough Corslieve",14526,130779,310,10,"Radiocarbon years BP",5890,70,70,,"GrN-13013","bulk sediment","Carbon-14",,FALSE,
9819,"Lough Corslieve",14526,130780,430,10,"Radiocarbon years BP",9990,60,60,,"GrN-12012","bulk sediment","Carbon-14",,FALSE,
9820,"Black Lough",14528,130816,198,5,"Radiocarbon years BP",2720,90,90,,"Beta-102673","bulk sediment","Carbon-14",,FALSE,
9820,"Black Lough",14528,130817,318,5,"Radiocarbon years BP",4060,80,80,,"Beta-102674","bulk sediment","Carbon-14",,FALSE,
9820,"Black Lough",14528,130818,506,5,"Radiocarbon years BP",6350,70,70,,"Beta-115009","bulk sediment","Carbon-14",,FALSE,
9820,"Black Lough",14528,130819,692,5,"Radiocarbon years BP",6410,90,90,,"Beta-115010","bulk sediment","Carbon-14",,FALSE,
9833,"Brackloon Wood",14553,131115,72,3,"Radiocarbon years BP",3425,55,55,,"UCD9837","Humic fraction of detrital mud","Carbon-14",,FALSE,
9833,"Brackloon Wood",14553,131116,72,3,"Radiocarbon years BP",3255,50,50,,"UCD9839","Humin fraction of detrital mud","Carbon-14",,FALSE,
9833,"Brackloon Wood",14553,131117,72,3,"Radiocarbon years BP",3466,45,45,,"UCD9840","Humin fraction of detrital mud","Carbon-14",,FALSE,
9833,"Brackloon Wood",14553,131118,114.5,7,"Radiocarbon years BP",4905,55,55,,"UCD9843","Humic fraction of detrital mud","Carbon-14",,FALSE,
9833,"Brackloon Wood",14553,131119,114.5,7,"Radiocarbon years BP",4849,65,65,,"UCD9844","Humin fraction of detrital mud","Carbon-14",,FALSE,
9834,"Sheheree Bog",14555,131146,206,6,"Radiocarbon years BP",1470,70,70,,"Beta124771",,"Carbon-14",,FALSE,
9834,"Sheheree Bog",14555,131147,250,6,"Radiocarbon years BP",3350,70,70,,"Beta124772",,"Carbon-14",,FALSE,
9834,"Sheheree Bog",14555,131148,316,6,"Radiocarbon years BP",3730,70,70,,"Beta124773",,"Carbon-14",,FALSE,
9834,"Sheheree Bog",14555,131149,367.5,5,"Radiocarbon years BP",3800,60,60,,"GrN22075",,"Carbon-14",,FALSE,
9834,"Sheheree Bog",14555,131150,422.5,6,"Radiocarbon years BP",3980,80,80,,"GrN22076",,"Carbon-14",,FALSE,
9834,"Sheheree Bog",14555,131151,450,6,"Radiocarbon years BP",7930,70,70,,"GrN22077",,"Carbon-14",,FALSE,
9835,"Kilcurley Wood",14557,131314,21,1,"Radiocarbon years BP",122.6,50,50,,"Beta276634","Twigs/Bark","Carbon-14",,FALSE,
9835,"Kilcurley Wood",14557,131315,36,1,"Radiocarbon years BP",326,22,22,,"UBA19052","Plant Material","Carbon-14",,FALSE,
9835,"Kilcurley Wood",14557,131316,40,1,"Radiocarbon years BP",141.5,50,50,,"Beta259602","Twigs","Carbon-14",,FALSE,
9835,"Kilcurley Wood",14557,131317,50,1,"Radiocarbon years BP",1540,40,40,,"Beta25902","Twigs/Wood","Carbon-14",,FALSE,
9835,"Kilcurley Wood",14557,131318,63,1,"Radiocarbon years BP",5060,40,40,,"Beta276635","Twigs/Wood","Carbon-14",,FALSE,
9835,"Kilcurley Wood",14557,131319,66,1,"Radiocarbon years BP",4338,26,26,,"UBA19053","Wood/Twigs","Carbon-14",,FALSE,
9836,"Pedrido",14559,131335,20.5,1,"Radiocarbon years BP",360,45,45,,"GrA-30387","(charred) Ericaceae leaces, Campylopus, Eriophorum, Molinia","Carbon-14",,FALSE,
9836,"Pedrido",14559,131336,24.5,1,"Radiocarbon years BP",370,30,30,,"GrA-26807","Ericaceae wood, bark, leaves","Carbon-14",,FALSE,
9836,"Pedrido",14559,131337,30.5,1,"Radiocarbon years BP",540,35,35,,"GrA-30464","(charred) Ericaceae leaves, Flowers, wood, Poaceae","Carbon-14",,FALSE,
9836,"Pedrido",14559,131338,37.5,1,"Radiocarbon years BP",665,35,35,,"GrA-30454","(charred) Ericaceae, Molinia, Hypnum, Sphagnum","Carbon-14",,FALSE,
9836,"Pedrido",14559,131339,44.5,1,"Radiocarbon years BP",795,35,35,,"GrA-30466","(charred) Ericaceae leaves, Cyperaceae seeds, Sphagnum","Carbon-14",,FALSE,
9836,"Pedrido",14559,131340,56.5,1,"Radiocarbon years BP",945,35,35,,"GrA-30467","(charred) Erica mackaiana leaves, flowers","Carbon-14",,FALSE,
9836,"Pedrido",14559,131341,60.5,1,"Radiocarbon years BP",940,30,30,,"GrA-26809","Ericaceae leaves, wood, bark, flowers","Carbon-14",,FALSE,
9836,"Pedrido",14559,131342,70.5,1,"Radiocarbon years BP",1130,50,50,,"GrA-30402","(charred) Ericaceae leaves, wood, bark, flowers","Carbon-14",,FALSE,
9836,"Pedrido",14559,131343,80.5,1,"Radiocarbon years BP",1260,35,35,,"GrA-30468","(charred) Erica mackaiana leaves, flower","Carbon-14",,FALSE,
9836,"Pedrido",14559,131344,90.5,1,"Radiocarbon years BP",1190,35,35,,"GrA-26810","Ericaceae leaves, wood, bark, flowers","Carbon-14",,FALSE,
9836,"Pedrido",14559,131345,96.5,1,"Radiocarbon years BP",1460,35,35,,"GrA-30459","Ericaceae leaves, wood, Cyperaceae stems","Carbon-14",,FALSE,
9836,"Pedrido",14559,131346,99.5,1,"Radiocarbon years BP",1580,35,35,,"GrA-30460","(charred) Ericaceae leaves, wood","Carbon-14",,FALSE,
9836,"Pedrido",14559,131347,129.5,1,"Radiocarbon years BP",1955,35,35,,"GrA-30455","(charred) Ericaceae leaves, wood, flowers, Molinia stems","Carbon-14",,FALSE,
9836,"Pedrido",14559,131348,139.5,1,"Radiocarbon years BP",2080,50,50,,"GrA-30410","(charred) Ericaceae wood, Cyperaceae seeds","Carbon-14",,FALSE,
9836,"Pedrido",14559,131349,143.5,1,"Radiocarbon years BP",2220,40,40,,"GrA-26854","Ericaceae leaves, wood, bark","Carbon-14",,FALSE,
9836,"Pedrido",14559,131350,151.5,1,"Radiocarbon years BP",2290,50,50,,"GrA-30406","(charred) Ericaceae, Cyperaceae, Cleoptera, Acari","Carbon-14",,FALSE,
9836,"Pedrido",14559,131351,153.5,1,"Radiocarbon years BP",2330,50,50,,"GrA-30408","(charred) Ericaceae, Poaceae, Cyperaceae, Coleoptera, Acari","Carbon-14",,FALSE,
9836,"Pedrido",14559,131352,157.8,1,"Radiocarbon years BP",2480,50,50,,"GrA-30403","(charred) Ericaceae leaves, moss, Cyperaceae seeds","Carbon-14",,FALSE,
9836,"Pedrido",14559,131353,159.5,1,"Radiocarbon years BP",2600,50,50,,"GrA-30409","(charred) Ericaceae remains, Cyperacea, Molinia","Carbon-14",,FALSE,
9836,"Pedrido",14559,131354,162.5,1,"Radiocarbon years BP",2715,35,35,,"GrA-26811","Ericaceae wood, bark","Carbon-14",,FALSE,
9836,"Pedrido",14559,131355,167.5,1,"Radiocarbon years BP",2865,40,40,,"GrA-30448","(charred) Ericaceae remains, Cyperaceae, Molinia","Carbon-14",,FALSE,
9836,"Pedrido",14559,131356,175.5,1,"Radiocarbon years BP",3050,40,40,,"GrA-30449","(charred) Ericaceae leaves, wood, Molinia stems","Carbon-14",,FALSE,
9836,"Pedrido",14559,131357,216.5,1,"Radiocarbon years BP",3640,45,45,,"GrA-26800","Ericaceae leaves, wood, Molinia stems","Carbon-14",,FALSE,
9836,"Pedrido",14559,131358,220.5,1,"Radiocarbon years BP",3555,40,40,,"GrA-30462","(charred) Ericaceae leaves, wood, Cyperaceae stems","Carbon-14",,FALSE,
9836,"Pedrido",14559,131359,222.5,1,"Radiocarbon years BP",3725,40,40,,"GrA-30486","(charred) Ericaceae leaves, wood, Cyperaceae stems","Carbon-14",,FALSE,
9836,"Pedrido",14559,131360,230.5,1,"Radiocarbon years BP",3720,50,50,,"GrA-30404","(charred) Ericaceae leaves, wood, Cyperaceae stems","Carbon-14",,FALSE,
9836,"Pedrido",14559,131361,233.5,1,"Radiocarbon years BP",3795,35,35,,"GrA-30487","(charred) Ericaceae leaves, wood, bark, seeds","Carbon-14",,FALSE,
9836,"Pedrido",14559,131362,235.5,1,"Radiocarbon years BP",3805,40,40,,"GrA-30450","(charred) Ericaceae leaves, flowers, wood, bark","Carbon-14",,FALSE,
9836,"Pedrido",14559,131363,237.5,1,"Radiocarbon years BP",3945,40,40,,"GrA-30452","(charred) Ericaceae leaves, wood and seeds","Carbon-14",,FALSE,
9836,"Pedrido",14559,131364,248.5,1,"Radiocarbon years BP",4155,40,40,,"GrA-25192","Ericaceae, Calluna leaves, flowers, twigs","Carbon-14",,FALSE,
9837,"Slish Lake",14561,131436,60,10,"Radiocarbon years BP",820,160,160,,"ARL183","bulk sediment","Carbon-14",,FALSE,
9837,"Slish Lake",14561,131437,107.5,15,"Radiocarbon years BP",1700,140,140,,"ARL184","bulk sediment","Carbon-14",,FALSE,
9837,"Slish Lake",14561,131438,205,10,"Radiocarbon years BP",1850,230,230,,"ARL185","bulk sediment","Carbon-14",,FALSE,
9838,"Uragh Wood",14563,131484,50,4,"Radiocarbon years BP",190,90,90,,"Beta-55794","Bulk sediment","Carbon-14",,FALSE,
9838,"Uragh Wood",14563,131485,80.5,4,"Radiocarbon years BP",400,90,90,,"Beta-55793","Bulk sediment","Carbon-14",,FALSE,
9838,"Uragh Wood",14563,131486,114.5,4,"Radiocarbon years BP",1690,70,70,,"Beta-55892","Bulk sediment","Carbon-14",,FALSE,
9838,"Uragh Wood",14563,131487,120.5,4,"Radiocarbon years BP",1980,100,100,,"Beta-55791","Bulk sediment","Carbon-14",,FALSE,
9838,"Uragh Wood",14563,131488,147,4,"Radiocarbon years BP",3160,80,80,,"Beta-55790","Bulk sediment","Carbon-14",,FALSE,
10523,"Croaghaun East",16198,157435,158,4,"Radiocarbon years BP",2600,60,60,,"Beta-59097",,"Carbon-14",,FALSE,
10523,"Croaghaun East",16198,157436,296,4,"Radiocarbon years BP",3790,90,90,,"Beta-59096",,"Carbon-14",,FALSE,
10523,"Croaghaun East",16198,157437,338,4,"Radiocarbon years BP",4260,70,70,,"Beta-59095",,"Carbon-14",,FALSE,
10523,"Croaghaun East",16198,157438,416,4,"Radiocarbon years BP",5760,110,110,,"Beta-58064",,"Carbon-14",,FALSE,
10523,"Croaghaun East",16200,157486,136,4,"Radiocarbon years BP",3540,80,80,,"Beta-58068","bulk sediment","Carbon-14",,FALSE,
10523,"Croaghaun East",16202,157503,338,4,"Radiocarbon years BP",3550,100,100,,"Beta-58069","Bulk Sediment","Carbon-14",,FALSE,
10524,"Lough Doo",16204,157528,61.5,6,"Radiocarbon years BP",2800,100,100,,"GrN-11749B",,"Carbon-14",,FALSE,
10524,"Lough Doo",16204,157529,67.5,5,"Radiocarbon years BP",2510,50,50,,"GrN-11739",,"Carbon-14",,FALSE,
10524,"Lough Doo",16204,157530,166.5,5,"Radiocarbon years BP",1510,120,120,,"GrN-11738B",,"Carbon-14",,FALSE,
10524,"Lough Doo",16204,157531,177.5,17,"Radiocarbon years BP",1895,50,50,,"GrN-11738",,"Carbon-14",,FALSE,
10524,"Lough Doo",16204,157532,226.5,10,"Radiocarbon years BP",4610,60,60,,"GrN-11737",,"Carbon-14",,FALSE,
