"site.id","site.name","latitude","longitude","dataset.id","dataset.type","age.oldest","age.youngest","...9","id","pub.type","year","citation","contact.id","order","contact.name"
27343,"Peuil Peat Bog",45.125,5.643611,48978,"pollen",16834,5033,NA,16884,"Journal Article",2007,"Muller, S.D., T. Nakagawa, J.L. de Beaulieu, M. Court-Picon, C. Carcaillet, C. Miramont, P. Roiron, C. Boutterin, A.A. Ali, and H. Bruneton. 2007. Post-glacial migration of silver fir (Abies alba Mill.) in the south-western Alps. Journal of Biogeography 34:876-899.",NA,NA,NA
27344,"Plaine Alpe",44.963889,6.594167,48980,"pollen",5823,0,NA,16885,"Journal Article",2000,"Muller, S.D., F. David, and S. Wicha. 2000. Impact de l'exposition des versants et de l'anthropisation sur la dynamique forestiére dans les alpes du sud (France). Géographie physique et Quaternaire 54(2):231-243.",NA,NA,NA
27345,"Pré Rond",44.918889,6.594167,48984,"pollen",10162,-46,NA,16885,"Journal Article",2000,"Muller, S.D., F. David, and S. Wicha. 2000. Impact de l'exposition des versants et de l'anthropisation sur la dynamique forestiére dans les alpes du sud (France). Géographie physique et Quaternaire 54(2):231-243.",NA,NA,NA
27345,"Pré Rond",44.918889,6.594167,48984,"pollen",10162,-46,NA,16884,"Journal Article",2007,"Muller, S.D., T. Nakagawa, J.L. de Beaulieu, M. Court-Picon, C. Carcaillet, C. Miramont, P. Roiron, C. Boutterin, A.A. Ali, and H. Bruneton. 2007. Post-glacial migration of silver fir (Abies alba Mill.) in the south-western Alps. Journal of Biogeography 34:876-899.",NA,NA,NA
27349,"Harreskov",56.03796,8.911615,49047,"pollen",NA,NA,NA,14034,"Journal Article",1965,"Andersen, S.T. 1965. Interglacialer og interstadialer i Danmarks kvartær. Meddelelser fra Dansk Geologisk Forening 15:486–506.",NA,NA,NA
27349,"Harreskov",56.03796,8.911615,49047,"pollen",NA,NA,NA,14036,"Journal Article",1966,"Andersen, S.T. 1966. Interglacial vegetational succession and lake development in Denmark. The Palaeobotanist 15:117-127.",NA,NA,NA
27349,"Harreskov",56.03796,8.911615,49047,"pollen",NA,NA,NA,16888,"Journal Article",1928,"Jessen, K., and V. Milthers. 1928. Stratigraphical and paleontological studies of interglacial fresh-water deposits in Jutland and Northwest Germany. Danmarks Geol. Unders., II. Række 48:1-379.",NA,NA,NA
27354,"Sierra de Baza",37.233333,-2.7,49076,"pollen",8416.5,334.8,NA,16457,"Journal Article",2007,"Carrión, J.S., N. Fuentes, P. González-Sampériz, L. Sánchez Quirante, J.C. Finlayson, S. Fernández, and A. Andrade. 2007. Holocene environmental change in a montane region of southern Europe with a long history of human settlement. Quaternary Science Review 26:1455-1475.",NA,NA,NA
27355,"Sierra de Baza",37.233333,-2.7,49078,"pollen",8416.5,334.8,NA,16457,"Journal Article",2007,"Carrión, J.S., N. Fuentes, P. González-Sampériz, L. Sánchez Quirante, J.C. Finlayson, S. Fernández, and A. Andrade. 2007. Holocene environmental change in a montane region of southern Europe with a long history of human settlement. Quaternary Science Review 26:1455-1475.",NA,NA,NA
27356,"Botija bog",39.603,-4.69673,49080,"pollen",3127,-19,NA,16485,"Journal Article",2018,"Luelmo-Lautenschlaeger, R., J.A. López-Sáez, and S. Pérez-Díaz. 2018. Contribution to the European Pollen Database. 40. Botija, Toledo Mountains (central Spain). Grana 57(4):322-324.",NA,NA,NA
27358,"Loch nan Eala",57.90956,-5.04181,49084,"pollen",10387,703,NA,NA,NA,NA,NA,NA,NA,NA
27358,"Loch nan Eala",57.90956,-5.04181,49084,"pollen",10387,703,NA,NA,NA,NA,NA,NA,NA,NA
27359,"Terrace Hollow",57.910944,-5.090222,49086,"pollen",8410,6640,NA,NA,NA,NA,NA,NA,NA,NA
27359,"Terrace Hollow",57.910944,-5.090222,49086,"pollen",8410,6640,NA,NA,NA,NA,NA,NA,NA,NA
27360,"Above Cadubh",57.906833,-5.017472,49088,"pollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27360,"Above Cadubh",57.906833,-5.017472,49088,"pollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27361,"Sheepfold",57.908528,-5.041361,49090,"pollen",8688,6653,NA,NA,NA,NA,NA,NA,NA,NA
27361,"Sheepfold",57.908528,-5.041361,49090,"pollen",8688,6653,NA,NA,NA,NA,NA,NA,NA,NA
27362,"West Achall Mire",57.912167,-5.116,49092,"pollen",10442,200,NA,NA,NA,NA,NA,NA,NA,NA
27362,"West Achall Mire",57.912167,-5.116,49092,"pollen",10442,200,NA,NA,NA,NA,NA,NA,NA,NA
27363,"West Achall Gorge",57.911778,-5.117194,49094,"pollen",5786.5,4360,NA,NA,NA,NA,NA,NA,NA,NA
27363,"West Achall Gorge",57.911778,-5.117194,49094,"pollen",5786.5,4360,NA,NA,NA,NA,NA,NA,NA,NA
27364,"Below Doir' a'Ghleannain",57.903528,-5.031833,49096,"pollen",9629,4662,NA,NA,NA,NA,NA,NA,NA,NA
27364,"Below Doir' a'Ghleannain",57.903528,-5.031833,49096,"pollen",9629,4662,NA,NA,NA,NA,NA,NA,NA,NA
27365,"Sanctuary Wood",57.903444,-5.012667,49098,"pollen",7594.804,6404.94,NA,NA,NA,NA,NA,NA,NA,NA
27365,"Sanctuary Wood",57.903444,-5.012667,49098,"pollen",7594.804,6404.94,NA,NA,NA,NA,NA,NA,NA,NA
27366,"Eagle Calling",57.90433,-5.06283,49100,"pollen",6829,221,NA,NA,NA,NA,NA,NA,NA,NA
27366,"Eagle Calling",57.90433,-5.06283,49100,"pollen",6829,221,NA,NA,NA,NA,NA,NA,NA,NA
27367,"Loch Salach a' Ghiubhais",57.248931,-5.024025,49102,"pollen",8989,290,NA,NA,NA,NA,NA,NA,NA,NA
27367,"Loch Salach a' Ghiubhais",57.248931,-5.024025,49102,"pollen",8989,290,NA,NA,NA,NA,NA,NA,NA,NA
27368,"Loch an Fheadain",57.238936,-5.120264,49104,"pollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27368,"Loch an Fheadain",57.238936,-5.120264,49104,"pollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27370,"Adit Track",57.322278,-4.825361,49108,"pollen",7375.412,5194.788,NA,NA,NA,NA,NA,NA,NA,NA
27370,"Adit Track",57.322278,-4.825361,49108,"pollen",7375.412,5194.788,NA,NA,NA,NA,NA,NA,NA,NA
27371,"Loch an Amair",57.292122,-4.882153,49110,"pollen",9474.22,1043.776,NA,NA,NA,NA,NA,NA,NA,NA
27371,"Loch an Amair",57.292122,-4.882153,49110,"pollen",9474.22,1043.776,NA,NA,NA,NA,NA,NA,NA,NA
27372,"Above Loch an Eang",57.270928,-4.914,49112,"pollen",9216.662,5230.256,NA,NA,NA,NA,NA,NA,NA,NA
27372,"Above Loch an Eang",57.270928,-4.914,49112,"pollen",9216.662,5230.256,NA,NA,NA,NA,NA,NA,NA,NA
27373,"T_Junction",57.263069,-4.990194,49114,"pollen",9794.346,5759.647,NA,NA,NA,NA,NA,NA,NA,NA
27373,"T_Junction",57.263069,-4.990194,49114,"pollen",9794.346,5759.647,NA,NA,NA,NA,NA,NA,NA,NA
27374,"Cattle Grid",57.254111,-5.021139,49116,"pollen",12617,4819,NA,NA,NA,NA,NA,NA,NA,NA
27374,"Cattle Grid",57.254111,-5.021139,49116,"pollen",12617,4819,NA,NA,NA,NA,NA,NA,NA,NA
27375,"Road below Beinn a’ Mheadhoin",57.277889,-4.942806,49118,"pollen",19640,2427,NA,NA,NA,NA,NA,NA,NA,NA
27375,"Road below Beinn a’ Mheadhoin",57.277889,-4.942806,49118,"pollen",19640,2427,NA,NA,NA,NA,NA,NA,NA,NA
27376,"Finnart mire",56.662781,-4.401439,49120,"pollen",9400,200,NA,NA,NA,NA,NA,NA,NA,NA
27376,"Finnart mire",56.662781,-4.401439,49120,"pollen",9400,200,NA,NA,NA,NA,NA,NA,NA,NA
27377,"No Aerial",56.6645,-4.332667,49122,"pollen",6611,987,NA,NA,NA,NA,NA,NA,NA,NA
27377,"No Aerial",56.6645,-4.332667,49122,"pollen",6611,987,NA,NA,NA,NA,NA,NA,NA,NA
27378,"Craiganour",56.722972,-4.237611,49124,"pollen",7939,923,NA,NA,NA,NA,NA,NA,NA,NA
27378,"Craiganour",56.722972,-4.237611,49124,"pollen",7939,923,NA,NA,NA,NA,NA,NA,NA,NA
27379,"Rannoch Forest",56.692694,-4.46775,49126,"pollen",9236.6,677,NA,NA,NA,NA,NA,NA,NA,NA
27379,"Rannoch Forest",56.692694,-4.46775,49126,"pollen",9236.6,677,NA,NA,NA,NA,NA,NA,NA,NA
27380,"Camusericht",56.6955,-4.417639,49128,"pollen",10933,1608,NA,NA,NA,NA,NA,NA,NA,NA
27380,"Camusericht",56.6955,-4.417639,49128,"pollen",10933,1608,NA,NA,NA,NA,NA,NA,NA,NA
27381,"Black4a",56.656944,-4.373556,49130,"pollen",11154,4918,NA,NA,NA,NA,NA,NA,NA,NA
27381,"Black4a",56.656944,-4.373556,49130,"pollen",11154,4918,NA,NA,NA,NA,NA,NA,NA,NA
27382,"Log Canyon",56.648083,-4.373575,49132,"pollen",9298,7001,NA,NA,NA,NA,NA,NA,NA,NA
27382,"Log Canyon",56.648083,-4.373575,49132,"pollen",9298,7001,NA,NA,NA,NA,NA,NA,NA,NA
27383,"Gunnar's Tree",56.66935,-4.346308,49137,"pollen",15072.54,1619.676,NA,NA,NA,NA,NA,NA,NA,NA
27383,"Gunnar's Tree",56.66935,-4.346308,49137,"pollen",15072.54,1619.676,NA,NA,NA,NA,NA,NA,NA,NA
27384,"Yaksha 2",61.696111,55.574167,49139,"pollen",10007,-58,NA,16365,"Doctoral Dissertation",2019,"Barhoumi, C. 2019. Histoire des feux, dynamique de la végétation et variabilité climatique de l'Holocène en République de Komi. Doctoral dissertation. Université de Montpellie, Montpellier, France. Notes: 192p. https://tel.archives-ouvertes.fr/tel-02542715",NA,NA,NA
27384,"Yaksha 2",61.696111,55.574167,49139,"pollen",10007,-58,NA,16366,"Journal Article",2019,"Barhoumi, C., O. Peyron, S. Joannin, D.A. Subetto, A. Kryshen, I. Drobyshev, M.P. Girardin, B. Brossier, L. Paradis, T. Pastor, S. Alleaume, and A.A. Ali. 2019. Gradually increasing forest fire activity during the Holocene in the northern Ural region (Komi Republic, Russia). The Holocene 29(12):1906-1920.",NA,NA,NA
27385,"Yaksha 3",61.731389,55.494167,49141,"pollen",5557,-65,NA,16365,"Doctoral Dissertation",2019,"Barhoumi, C. 2019. Histoire des feux, dynamique de la végétation et variabilité climatique de l'Holocène en République de Komi. Doctoral dissertation. Université de Montpellie, Montpellier, France. Notes: 192p. https://tel.archives-ouvertes.fr/tel-02542715",NA,NA,NA
27385,"Yaksha 3",61.731389,55.494167,49141,"pollen",5557,-65,NA,16366,"Journal Article",2019,"Barhoumi, C., O. Peyron, S. Joannin, D.A. Subetto, A. Kryshen, I. Drobyshev, M.P. Girardin, B. Brossier, L. Paradis, T. Pastor, S. Alleaume, and A.A. Ali. 2019. Gradually increasing forest fire activity during the Holocene in the northern Ural region (Komi Republic, Russia). The Holocene 29(12):1906-1920.",NA,NA,NA
27386,"Bastani",42.065833,9.134167,49143,"pollen",11732,-69,NA,16837,"Journal Article",2019,"Lestienne, M., I. Jouffroy-Bapicot, D. Leyssenne, P. Sabatier, M. Debret, P.J. Albertini, D. Colombaroli, J. Didier, C. Hély, and B. Vannière. 2019. Fires and human activities as key factors in the high diversity of Corsican vegetation. The Holocene 30(2):244-257.",NA,NA,NA
27388,"La Gourre",44.385,6.003333,49149,"pollen",15717.64,-50,NA,16497,"Journal Article",2012,"Muller, S.D., C. Miramont, H. Bruneton, M. Carré, M. Sottocornola, M. Court-Picon, J.L. de Beaulieu, T. Nakagawa, and P. Schevin. 2012. A palaeoecological perspective for the conservation and restoration of wetland plant communities in the central French Alps, with particular emphasis on alder carr vegetation. Review of Palaeobotany and Palynology 171:124-139.",NA,NA,NA
27399,"Villaverde",38.79895,-2.36032,49175,"pollen",9616.6,-49,NA,16461,"Journal Article",2001,"Carrión, J.S., A. Andrade, K.D. Bennett, C. Navarro, and M. Munuera-Giner. 2001. Crossing forest thresholds: inertia and collapse in a Holocene sequence from south-central Spain. The Holocene 11(6):635-653.",NA,NA,NA
27400,"Siles lake",38.38903,-2.5095,49177,"pollen",20033.3,-50.5,NA,16462,"Journal Article",2002,"Carrión, J.S. 2002. Patterns and processes of Lake Quaternary environmental change in a montane region of southwestern Europe. Quaternary Science Reviews 21:2047-2066.",NA,NA,NA
27401,"Cañada de la Cruz",38.0675,-2.6875,49179,"pollen",9406.9,97.8,NA,16458,"Journal Article",2001,"Carrión, J.S., M. Munuera-Giner, M. Dupré, and A. Andrade. 2001. Abrupt vegetation changes in the Segura Mountains of southern Spain throughout the Holocene. Journal of Ecology 83:783-797.",NA,NA,NA
27405,"Kalmanstjörn Lake",65.6577,-17.2345,49196,"pollen",2568,18,NA,NA,NA,NA,NA,NA,NA,NA
27405,"Kalmanstjörn Lake",65.6577,-17.2345,49196,"pollen",2568,18,NA,NA,NA,NA,NA,NA,NA,NA
27406,"El Sabinar",38.2,-2.116667,49200,"pollen",5993.5,1182,NA,16460,"Journal Article",2004,"Carrión, J.S., E.I. Yll, K.J. Willis, and P. Sánchez-Gómez. 2004. Holocene forest history of the eastern plateaux in the Segura Mountains (Murcia, southeastern Spain). Review of Palaeobotany and Palynology 132:219-236.",NA,NA,NA
27407,"Sierra de Gádor",36.93159,-2.905,49204,"pollen",6913,1152,NA,16459,"Journal Article",2003,"Carrión, J.S., P. Sánchez-Gómez, J.F. Mota, R. Yll, and C. Chaín. 2003. Holocene vegetation dynamics, fire and grazing in the Sierra de Gádor, southern Spain. The Holocene 13(6):839-849.",NA,NA,NA
27410,"Las Lanchas",39.585767,-4.894297,49218,"pollen",310,-49.26316,NA,16487,"Journal Article",2018,"Luelmo-Lautenschlaeger, R., J.A. López-Sáez, and S. Pérez-Díaz. 2018. Contributions to the European pollen Database. 39. Las Lanchas, Toledo Mountains (central Spain). Grana 57(3):246-248.",NA,NA,NA
27411,"Praillos de Boissier mire",36.90515,-4.072053,49220,"pollen",3469,-63,NA,16488,"Journal Article",2017,"Abel-Schaad, D., F. Alba-Sánchez, S. Pérez-Díaz, and J.A. López-Sáez. 2017. Contributions to the European Pollen Database. 36. Praillos de Boissier mire, Tejeda Natural Park (Baetic Range, southern Spain). Grana 56(6):475-477.",NA,NA,NA
27412,"Verdeospesoa mire",43.055,-2.861389,49222,"pollen",27321,244.75,NA,16484,"Journal Article",2017,"Pérez-Díaz, S., and J.A. López-Sáez. 2017. Contributions to the European Pollen Database. 33. Verdeospesoa mire (Basque Country, Northern Iberian Peninsula, Spain). Grana 56(4):315-317.",NA,NA,NA
27417,"Elx",38.174444,-0.752778,49240,"pollen",11143,287,NA,16448,"Book Chapter",1997,"Burjachs Casas, F., S. Giralt, J.R. Roca, G. Seret, and R. Julià Brugués. 1997. Palinología holocénica y desertización en el Mediterráneo Occidental. Pages 379-394 in J.J. Ibáñez, B.L. Valero, and C. Machado, editors. El paisaje mediterráneo a través del espacio y del tiempo. Implicaciones en la desertificación. Geoforma, Logroño, Spain.",NA,NA,NA
27417,"Elx",38.174444,-0.752778,49240,"pollen",11143,287,NA,16447,"Journal Article",2015,"Burjachs Casas, F., and I. Expósito. 2015. Charcoal and pollen analysis: Examples of Holocene fire dynamics in Mediterranean Iberian Peninsula. Catena 135:340-349.",NA,NA,NA
27418,"Lake Salines",38.504722,-0.888889,49242,"pollen",14124,224,NA,16455,"Journal Article",2016,"Burjachs Casas, F., S.E. Jones, S. Giralt, and J. Fernández-López de Pablo. 2016. Lateglacial to Early Holocene recursive aridity events in the SE Mediterranean Iberian Peninsula: The Salines playa lake case study. Quaternary International 403:187-200.",NA,NA,NA
27418,"Lake Salines",38.504722,-0.888889,49242,"pollen",14124,224,NA,16456,"Journal Article",1999,"Giralt, S., F. Burjachs Casas, J.R. Roca, and R. Julià Brugués. 1999. Late Glacial to Early Holocene environmental adjustment in the Mediterranean semi-arid zone of the Salines playa-lake (Alacante, Spain). Journal of Paleolimnology 21:449-460.",NA,NA,NA
27419,"Mulsumer Moor",53.6594,8.64166,49246,"pollen",NA,NA,NA,16626,"Master's Thesis",1984,"Dörfler, W. 1984. Pollenanalytische Untersuchungen zur Vegetations- und Siedlungsgeschichte im Bereich des Mulsumer Moores (Kreis Cuxhaven). Diploma Thesis. Master's thesis. Georg-August University, Göttingen.",NA,NA,NA
27420,"Herrenhof",53.46002,8.93258,49248,"pollen",12250,786,NA,10297,"Journal Article",1989,"Dörfler, W. 1989. Pollenanalytische Untersuchungen zur Vegetations- und Siedlungsgeschichte im Süden des Landkreises Cuxhaven, Niedersachsen. Probleme der Küstenforschung im südlichen Nordseegebiet 17:1-75.",NA,NA,NA
27422,"La Cruz",39.987778,-1.873333,49257,"pollen",1341.693878,-42,NA,16453,"Book Chapter",1996,"Burjachs Casas, F. 1996. La secuencia palinológica de La Cruz (Cuenca, España). Pages 31-36 in M.B. Ruiz-Zapata, editor. Estudios palinológicos. Servicio de Publicaciones de la Universidad de Alcalá, Alcalá de Henares, Madrid, Spain.",NA,NA,NA
27423,"Prat de Vila",38.915833,1.435,49259,"pollen",8215,0,NA,16454,"Book Chapter",2009,"Burjachs Casas, F., and I. Expósito. 2009. Descobrint els paisatges del passat. Pages 19-40 in M. Marí, editor. Vila i Ses Feixes, Els camins de l'aigua, GEN-GOB Eivissa edition. Eivissa, Spain.",NA,NA,NA
27423,"Prat de Vila",38.915833,1.435,49259,"pollen",8215,0,NA,16451,"Journal Article",2017,"Burjachs Casas, F., R.P. Pérez-Obiol, L. Picornell-Gelabert, J. Revelles-López, G. Servera-Vives, I. Expósito, and E.I. Yll. 2017. Overview of environmental changes and human colonization in the Balearic Islands (Western Mediterranean) and their impacts on vegetation composition during the Holocene. Journal of Archaeological Science: Reports 12:845-859.",NA,NA,NA
27425,"Es Grau",39.948056,4.258611,49263,"pollen",8289,0,NA,16450,"Journal Article",2006,"Burjachs Casas, F. 2006. Palinología y restitución paleoecológica. Ecosistemas 15(1):7-16.",NA,NA,NA
27425,"Es Grau",39.948056,4.258611,49263,"pollen",8289,0,NA,16451,"Journal Article",2017,"Burjachs Casas, F., R.P. Pérez-Obiol, L. Picornell-Gelabert, J. Revelles-López, G. Servera-Vives, I. Expósito, and E.I. Yll. 2017. Overview of environmental changes and human colonization in the Balearic Islands (Western Mediterranean) and their impacts on vegetation composition during the Holocene. Journal of Archaeological Science: Reports 12:845-859.",NA,NA,NA
27426,"Bassa Nera",42.63896,0.92444,49265,"pollen",10211,-62,NA,16492,"Journal Article",2017,"Garcés-Pastor, S., N. Cañellas-Boltà, A. Pèlachs, J.M. Soriano, R. Pérez-Obiol, A. Pérez-Haase, M.A. Calero, O. Andreu, N. Escolà, and T. Vegas-Vilarrúbia. 2017. Environmental history and vegetation dynamics in response to climate variations and human pressure during the Holocene in Bassa Nera, Central Pyrenees. Palaeogeography, Palaeoclimatology, Palaeoecology 479:48-60.",NA,NA,NA
27489,"Aalkistensee",48.99372,8.7611,49347,"pollen",4185,-23.50448,NA,16491,"Journal Article",2017,"Rösch, M., E. Fischer, and B. Kury. 2017. Die Maulbronner Klosterweiher. Spiegel von vier Jahrtausenden Kulturlandschaftsgeschichte. Denkmalpflege in Baden-Württemberg 4:282-287.",NA,NA,NA
27491,"Frickenhauser See",50.40287,10.23705,49353,"pollen",1862,-34.55639,NA,16968,"Journal Article",2006,"Enters, D., G. Kirchner, and B. Zolitschka. 2006. Establishing a chronology for lacustrine sediments using a multiple dating approach—A case study from the Frickenhauser See, central Germany. Quaternary Geochronology 1:249-260.",NA,NA,NA
